,alltag,contentsid,title,address,roadaddress,tag,introduction,latitude,longitude,postcode,phoneno,contentscd.value,contentscd.label,contentscd.refId,region1cd.value,region1cd.label,region1cd.refId,region2cd.value,region2cd.label,region2cd.refId,repPhoto.descseo,repPhoto.photoid.photoid,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수
553,"부모,커플,혼자,친구,아이,맑음,오름,아주 어려움",CONT_000000000500110,높은오름,제주특별자치도 제주시 구좌읍 송당리 산 213-1,제주특별자치도 제주시 구좌읍 송당리 산 213-1,"부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행,도보,어린이",위치가 높아 시원한 전망을 지닌 오름,33.45761407222886,126.79309050654297,,,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,Nopeun Oreum Volcanic Cone,17318.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ae1c6aad-8c74-4554-990e-9b2a8d6ec0a5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1c370361-c83a-4b8e-967c-50ca774f023b.jpg,8746.0
554,"드라이브,커플,맑음,여름,공용주차장,화장실,아주 어려움",CNTS_000000000021064,김녕해안도로,제주특별자치도 제주시 구좌읍 김녕리,제주특별자치도 제주시 구좌읍 김녕리,"드라이브,커플,맑음,여름,자연경관",김녕에서 하도까지 바다를 끼고 달리는 길,33.55654,126.7603,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,김녕해안도로,2019022591592.0,https://api.cdn.visitjeju.net/photomng/imgpath/202111/26/944ec2ca-3d04-4d46-a131-e8aadc186a08.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/26/1206a5b2-fd03-40d3-9fa8-41bf951c6e0c.jpg,8710.0
555,"포구,해변,문화유적지,맑음,자연경관,역사유적,공용주차장",CNTS_000000000018340,월평포구,제주특별자치도 서귀포시 월평동 665-4,제주특별자치도 서귀포시 말질로 462,"포구,해변,문화유적지,맑음,자연경관,역사유적",달빛을 품은 작은 포구. 월평포구,33.2346522,126.46478890000004,,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,월평포구,2231.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/725adee7-e31e-4937-9c49-0b18e3c49492.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/97ff1ab4-3a88-46cd-961c-2f9b1bdc29b0.jpg,8662.0
556,"커플,친구,액티비티,해변",CONT_000000000500572,제주쥬티클럽,제주특별자치도 서귀포시 성산읍 고성리 206-7,제주특별자치도 서귀포시 성산읍 신양로 113,"커플,친구,액티비티,해변,체험,레저/체험,수상레저,어트랙션",윈드서핑&카이트서핑&패들보드 체험/강습/렌탈,33.4445754,126.9095025,,010-4789-1118,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,Jeju Zooty Club,19739.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f64af29c-c140-471e-b02f-7bf6596c3e62.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5fed3b99-6031-46ff-a22d-4871a00a91cd.jpg,8651.0
557,"부모,커플,아이,경관/포토,문화유적지,사계절,아주 어려움",CNTS_000000000021401,발자국화석공원,제주특별자치도 서귀포시 대정읍 상모리 626-1,제주특별자치도 서귀포시 대정읍 형제해안로 192,"부모,커플,아이,경관/포토,문화유적지,사계절",천연기념물 제464호로 지정된 발자국 화석 공원,33.21723,126.29294,63512,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,22.0,대정,region2>22,발자국화석공원,2019022595174.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/88a6a72e-9526-464b-9694-cb7fbb8a8129.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/22/f28b7ba7-89d7-482c-a163-7b49b3e7abc8.jpg,8642.0
558,"체험,아이,수제캔디,실내관광지,어린이,어트랙션",CNTS_200000000008312,캔디원,제주특별자치도 제주시 조천읍 선흘리 1776,제주특별자치도 제주시 조천읍 선교로 384,"체험,아이,수제캔디,실내관광지,어린이,어트랙션","국내 최대 수제 캔디 브랜드로 꼽히는 캔디원은 사탕이 생겨난 유래와 종류, 제작 과정 등을 알아보고 직접 만들어 보는 색다른 체험을 하는 곳이다. 물론 제품 구입도 가능하다. 사탕을 좋아하는 사람에게 캔디원은 참새 방앗간이나 다름없다.",33.4708686,126.7078957,,064-784-5260,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,캔디원,2019022569486.0,https://api.cdn.visitjeju.net/photomng/imgpath/202002/24/4c9c7117-f23f-45ca-baad-eb25af7578f4.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202002/24/1ad7a6ba-6b49-46e4-b485-77c3a4cfc8bd.JPG,8622.0
559,"체험관광,아이",CNTS_000000000022736,제주오렌지,제주특별자치도 서귀포시 남원읍 서성로 684-5,제주특별자치도 서귀포시 남원읍 서성로 684-5,"체험관광,아이,실내관광지,체험,어린이,어트랙션",초콜릿공장 견학과 초콜릿만들기 체험이 가능한 제주오렌지,33.32588,126.66985,,064-764-8800,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,25.0,남원,region2>25,제주오렌지,16305.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/43265555-c80e-4574-858d-c45257b6f60d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f4b9be45-a435-4b04-b99e-311bc102ec39.jpg,8622.0
560,"부모,커플,혼자,아이,친구,맑음,휴식/힐링,경관/포토,문화유적지,포구",CNTS_000000000020303,자구내포구,제주특별자치도 제주시 한경면 고산리,제주특별자치도 제주시 한경면 고산리,"부모,커플,혼자,아이,친구,맑음,휴식/힐링,경관/포토,문화유적지,포구,역사유적,포토스팟,어린이",제주도의 일몰이 아름다운 촬영 단골 명소,33.309494,126.164894,,064-728-7978,c1,관광지,contentscd>c1,region1,제주시,region>region1,14.0,한경,region1>14,Jagunae Port,8207.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f4f40ab4-6f9c-40bb-9e82-7b62161d0bc6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e5402f95-19e7-40f0-8440-f66da0460d1e.jpg,8618.0
561,"오름,부모,커플,혼자,친구,맑음,경관/포토,휴식/힐링,사계절",CONT_000000000500387,수악 (물오름),제주특별자치도 서귀포시 남원읍 하례리 산 10,제주특별자치도 서귀포시 남원읍 516로 1042,"오름,부모,커플,혼자,친구,맑음,경관/포토,휴식/힐링,사계절,자연경관,도보여행,도보,포토스팟",가슴을 청아하게 물들이는 오름,33.3616666,126.5291666,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,25.0,남원,region2>25,Suak Oreum Volcanic Cone (Mul Oreum Volcanic Cone),18755.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/480c3134-391b-4bf9-abd1-838577b7e97c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cb4ee893-b640-412a-a3e6-cf46e86ab536.jpg,8598.0
562,"오름,걷기/등산,맑음,가을",CONT_000000000500131,당오름(한경면),제주특별자치도 제주시 한경면 용수리 산 18,제주특별자치도 제주시 한경면 용수리 산 18,"오름,걷기/등산,맑음,가을,자연경관,도보여행,도보",푸른 바다와 함께 걷는 호젓한 산책길,33.308254,126.17365,,064-710-6072,c1,관광지,contentscd>c1,region1,제주시,region>region1,14.0,한경,region1>14,Dang Oreum Volcanic Cone (Hangyeong-myeon),17405.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/798641e1-129f-4ec9-92cc-3ae75c0d1b79.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/073b8204-09b1-42ab-846e-522ea1273808.jpg,8588.0
563,"부모,커플,혼자,친구,아이,전시와 행사,생태문화,체험,실내관광지,어린이,어트랙션,안전여행스탬프,공용주차장,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,카카오페이, 위챗페이, 알리페이,영어,중국어,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,쉬움,실내+실외,중,체험,공연/전시,식음, 쇼핑,1~2시간",CNTS_200000000009490,더 플래닛(THE PLANET),제주특별자치도 서귀포시 색달동 2558,제주특별자치도 서귀포시 천제연로 70,"부모,커플,혼자,친구,아이,전시와 행사,생태문화,체험,실내관광지,어린이,어트랙션,안전여행스탬프",생태문화전시관 <더 플래닛>은 신비롭고 소중한 제주도의 자연을 새롭게 발견할 수 있도록 아이부터 어른까지 누구나 즐길 수 있는  다양한 전시와 콘텐츠가 준비된 공간이다.,33.2814107,126.4111118,,064-798-2000,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,더 플래닛(THE PLANET),2019022601111.0,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/2d5882af-6749-430e-8926-3c85ea894ef1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/334bb3f1-da25-4a04-b124-4b68d984bb82.jpg,8588.0
564,"실내,휴식/힐링,흐림,사계절",CNTS_000000000022715,성클라라수도원 금악성당,제주시 한림읍 금악리 373,제주시 한림읍 금악북로 320,"실내,휴식/힐링,흐림,사계절,어트랙션",성클라라수도원에 부속된 성당,33.348213,126.31942,,064-796-4180,c1,관광지,contentscd>c1,region1,제주시,region>region1,,region1>,region1>,성클라라수도원 금악성당,16161.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3e9a88bf-cf9b-4ef9-aa02-c53dd8023064.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e00e65fd-1d6b-41c4-a33d-c0dfe793b6f4.jpg,8582.0
565,"걷기/등산,맑음",CNTS_200000000007375,감수굴 밭담길,제주특별자치도 제주시 구좌읍 평대리 584-1,제주특별자치도 제주시 구좌읍 평대7길 34,"걷기/등산,맑음,자연경관,도보여행,도보",평대리 중동에 위치한 산책하기 좋은 밭담길,33.5243749,126.8423829,,,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,감수굴 밭담길,2018052304343.0,https://api.cdn.visitjeju.net/photomng/imgpath/201808/17/f97cfc9d-ec44-4bb3-8648-b24db79db168.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201808/17/261b283a-6fd1-4c51-a35b-0306db581bb8.jpg,8562.0
566,"오름,걷기/등산,공용주차장,화장실,아주 어려움",CONT_000000000500190,모구리오름,제주특별자치도 서귀포시 성산읍 난산리 2971,제주특별자치도 서귀포시 성산읍 서성일로 260,"오름,걷기/등산,자연경관,도보여행,도보",편백나무 숲길에서 느끼는 깨끗한 공기와 모구리 야영장에서의 특별한 추억,33.4059591,126.821694,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,모구리오름,2019022594056.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/10/2d959586-9f08-4099-bdca-0324603692f5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/10/339d2abf-91ce-45fa-af6e-d68b6e791c19.jpg,8555.0
567,"계곡,휴식/힐링,봄",CONT_000000000500226,방선문,제주특별자치도 제주시 오라2동 3322,제주특별자치도 제주시 종천길 39-1,"계곡,휴식/힐링,봄,자연경관,물놀이","영주 10경중의 한 곳, 신선이 머무는 곳 방선문계곡으로 오세요.",33.45228391344958,126.51781678437806,63147,064-710-3314,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,방선문,2019022595204.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/a66a124f-9f1c-4490-9c71-2899539b21b7.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/22/d84e1db5-5c01-449d-95a8-deec4093b5b0.JPG,8545.0
568,"부모,커플,친구,혼자,맑음,오름,유도 및 안내시설,아주 어려움",CONT_000000000500263,붉은오름(성산읍),제주특별자치도 서귀포시 성산읍 고성리 57,제주특별자치도 서귀포시 성산읍 섭지코지로 261,"부모,커플,친구,혼자,맑음,오름,자연경관,도보여행,도보,단풍",오름 전체가 붉은송이로 형성되어 있는 곳,33.426644768409055,126.93235366307374,,064-782-2810,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,Buleun Oreum Volcanic Cone (Seongsan-eup),18070.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7edfaee5-46b6-47b3-b311-ede7a5ab2181.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e8675b16-0aab-4510-8e48-cf13f13f9eec.jpg,8525.0
569,"커플,혼자,친구,경관/포토,휴식/힐링,체험관광,실내,사계절,실내관광지,체험,포토스팟,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,,장애인 전용 주차장,어려움,실내+실외,하,체험,공연/전시,,1~2시간",CNTS_200000000009032,사진놀이터,제주특별자치도 제주시 애월읍 광령리 100-3,제주특별자치도 제주시 애월읍 평화로 2835,"커플,혼자,친구,경관/포토,휴식/힐링,체험관광,실내,사계절,실내관광지,체험,포토스팟,어트랙션",5개의 테마로 다양한 오브제 아트가 연출된 스튜디오형 전시공간!,33.4642648,126.4230338,904-695,064-749-7258,c1,관광지,contentscd>c1,region1,제주시,region>region1,12.0,애월,region1>12,사진놀이터,2019022559250.0,https://api.cdn.visitjeju.net/photomng/imgpath/201908/06/dac850b5-2f24-498a-96e7-c347bbac0c48.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/06/20d6131b-d9a5-4659-a7d5-17a4501ca27d.JPG,8452.0
570,"오름,걷기/등산,자연경관,도보여행,도보",CONT_000000000500160,돛오름,제주특별자치도 제주시 구좌읍 송당리 산 3,제주특별자치도 제주시 구좌읍 송당리 산 3,"오름,걷기/등산,자연경관,도보여행,도보",비자림을 안고 있는 돛오름,33.499622,126.53119,,064-783-4093,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,Dot Oreum Volcanic Cone,17544.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1091ec48-7f86-4560-a987-ea8dca0a4549.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/94e2e92e-1c8c-4480-9d57-15ba90aab1e2.jpg,8424.0
571,"올레,걷기/등산,친구,혼자,봄,가을",CNTS_000000000019005,제주올레 11코스,제주특별자치도 서귀포시 대정읍 동일리 3168,제주특별자치도 서귀포시 대정읍 동일리 3168,"올레,걷기/등산,친구,혼자,봄,가을,자연경관,도보여행,도보","모슬봉의 정상에서, 신평곶자왈의 안에서 느끼는 자연의 아름다움",33.22835,126.24264,,064-762-2190,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,22.0,대정,region2>22,제주올레 11코스,2019022594406.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/264abedb-ce9c-4169-be0a-da78d9861995.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/14/d20fe6aa-d605-43e9-a98f-e12b31a47127.jpg,8375.0
572,"친구,커플,체험관광,감귤,감귤상웨빵,제주 전통 빵,공용주차장,화장실,실내,하,체험,감귤상웨빵 만들기,1시간 미만",CNTS_200000000007535,감귤상웨빵 체험,제주특별자치도 서귀포시 남원읍 하례리 677,제주특별자치도 서귀포시 남원읍 하례중앙로 95,"친구,커플,체험관광,감귤,감귤상웨빵,제주 전통 빵,실내관광지,체험,어트랙션",감귤 꽃이 가장 먼저 피어나는 하례리 마을에서 만들어 보는 제주 전통 감귤상웨빵,33.3420367,126.5884214,,064-733-8009,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,25.0,남원,region2>25,감귤상웨빵 체험,2018052306109.0,https://api.cdn.visitjeju.net/photomng/imgpath/201809/21/87ccb2af-ad24-44cc-b8e2-3a5767078fa1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201809/21/5fd341ad-e12f-400a-94e7-eaa11d1310b5.jpg,8267.0
573,"부모,커플,혼자,친구,아이,경관/포토,휴식/힐링,사계절,청년,중/장년,휴식/치유,화장실",CNTS_200000000007158,중문색달해변(해산물),제주특별자치도 서귀포시 색달동 3039-1,제주특별자치도 서귀포시 중문관광로72번길 114,"부모,커플,혼자,친구,아이,경관/포토,휴식/힐링,사계절,청년,중/장년,휴식/치유,자연경관,포토스팟,어린이",서퍼들의 천국이라 불릴 만큼 파도가 높아 여름에는 다이나믹한 해수욕을 즐기려는 사람들로 인산인해를 이루는 중문색달해변.,33.244972488701166,126.41164624741248,,064-760-4993,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,24.0,중문,region2>24,중문색달해변,2018052301311.0,https://api.cdn.visitjeju.net/photomng/imgpath/201807/04/7948c7eb-345d-4c9a-96cd-5f583d325abb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/04/78e3185e-02e5-4766-b3aa-8e3d26bb66c5.jpg,8255.0
574,"실내,미술/박물관,사계절,공용주차장,화장실,단독접근가능,단차없음,장애인 화장실,장애인 전용 주차장,쉬움",CNTS_000000000018650,성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수리 4266,제주특별자치도 제주시 한경면 용수1길 108,"실내,미술/박물관,사계절,실내관광지,문화관광,어트랙션",용수리의 천주교 성지,33.322792,126.16779,63009,064-772-1252,c1,관광지,contentscd>c1,region1,제주시,region>region1,14.0,한경,region1>14,성김대건신부표착기념관,2019022595466.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/23/79953c33-4093-493f-9e6e-90c7d0fbe8bb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/23/1d55db5c-9995-4489-bea0-9424b5b96981.jpg,8234.0
575,"사계절,아이,용천수",CNTS_200000000007292,애월 하물,제주특별자치도 제주시 애월읍 애월리 1727-4,제주특별자치도 제주시 애월읍 애월로11길 6,"사계절,아이,용천수,자연경관,어린이",애월리 마을 중심에 위치한 애월 하물은 한국 명수 100선에 선정된 용천수.,33.464873,126.3206795,,,c1,관광지,contentscd>c1,region1,제주시,region>region1,12.0,애월,region1>12,애월 하물,2018052303159.0,https://api.cdn.visitjeju.net/photomng/imgpath/201807/26/d51c7fda-8e0c-48cd-a95c-3d89dde46bf0.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/26/6194dc22-e8bd-4cb0-a50e-cc7dea0ed458.JPG,8208.0
576,"문화유적지,경관/포토,여름,아주 어려움",CONT_000000000500189,명월팽나무군락,제주특별자치도 제주시 한림읍 명월리 1767-1,제주특별자치도 제주시 한림읍 명월로 71,"문화유적지,경관/포토,여름,자연경관,역사유적,포토스팟","생물학적 가치가 높아 기념물로 지정하여 보호되는 곳
· 제주시 한림읍 명월리
· 제주도기념물 제19호",33.38698,126.26671,63014,064-728-7672,c1,관광지,contentscd>c1,region1,제주시,region>region1,13.0,한림,region1>13,"Population of Japanese Hackberry, Myeongwol  ",17694.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e3a990ae-ada2-49d4-8697-d34bc9953a56.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fadccab8-a095-4d58-a7bf-529954c6c5ea.jpg,8206.0
577,"드라이브,커플,맑음,여름",CNTS_000000000020000,도두해안도로,제주특별자치도 제주시 도두2동 706-3,제주특별자치도 제주시 도두2동 706-3,"드라이브,커플,맑음,여름",제주시내에 위치한 해안가도로입니다.,33.51039,126.482445,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,Dodu Coastal Road,6885.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2de24d28-de80-476a-90c6-4bf259136d1f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d162b3d4-be1d-40f2-a81a-b6525ec8ed0e.jpg,8190.0
578,"체험관광,아이,사계절,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,,단독접근가능,청각장애인 접근성,시각장애인 접근성,저상버스 접근 가능,쉬움,실내,중,체험,세계 자연유산 해녀의 태왁을 체험 하기 위함,1시간 미만",CNTS_200000000007252,해녀의 태왁,제주특별자치도 제주시 구좌읍 김녕리 904-4,제주특별자치도 제주시 구좌읍 김송로 94,"체험관광,아이,사계절,어린이,어트랙션",해녀와 함께 태왁 만들기 체험을 할 수 있는 곳이다.,33.5582139,126.7373381,-,064-721-6347,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,해녀의 태왁,2018052302815.0,https://api.cdn.visitjeju.net/photomng/imgpath/201807/20/54a5d911-bf52-47a4-9c80-d8d13a363cea.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/20/0e783294-d602-4a11-8931-a70602d08e96.jpg,8189.0
579,"커플,친구,액티비티,골프,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CONT_000000000500169,라온골프클럽,제주특별자치도 제주시 한경면 저지리 산 18,제주특별자치도 제주시 한경면 용금로 998,"커플,친구,액티비티,골프,체험,레저/체험,어트랙션",타이거우즈가 격찬하고 콜린 몽고메리가 설계한 제주서부의 명품 골프클럽,33.3448687,126.2782452,,064-795-8000,c1,관광지,contentscd>c1,region1,제주시,region>region1,14.0,한경,region1>14,라온골프클럽,2019022594031.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/10/f0c45fe9-e63a-4afe-9be0-12875831aec6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/10/a121f31a-3cd0-45a2-9529-d74964df5b7e.jpg,8180.0
580,"부모,아이,친구,커플,혼자,맑음,오름",CONT_000000000500134,"대수산봉(큰물뫼,물미오름)",제주특별자치도 서귀포시 성산읍 고성리 2040-1,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,"부모,아이,친구,커플,혼자,맑음,오름,자연경관,도보여행,도보,어린이",성산일출봉과 섭지코지가 아름답게 내려다 보이는 곳,33.43850618122979,126.90189631271971,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,"대수산봉(큰물뫼,물미오름)",2019022593953.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/10/a35c1919-c050-4cdb-8e66-d7d1667b249d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/10/4fea0143-bb4e-47be-af72-e65c23b5d25d.jpg,8157.0
581,"승마,액티비티,친구,커플,공용주차장,현금결제,카드결제,화장실,흡연구역,편의점",CNTS_000000000018755,서광승마장,제주특별자치도 서귀포시 안덕면 서광리 산 50-33,제주특별자치도 서귀포시 안덕면 녹차분재로 239,"승마,액티비티,친구,커플,체험,레저/체험,어트랙션","산, 오름 그리고 말",33.30231,126.2879,63521,064-794-5220,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,23.0,안덕,region2>23,서광승마장,3641.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d8ae83cf-026f-402e-8dd3-f7e441dc7536.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9bcecb09-0ddd-4ccf-b1bb-9b1972fdb489.jpg,8122.0
582,"커플,혼자,친구,포구,낚시,실외,하,포토스팟,체험,씨워킹, 스킨스쿠버, 바릇잡이,1시간 미만",CNTS_200000000007345,망장포,제주특별자치도 서귀포시 남원읍 하례리 64-10,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,"커플,혼자,친구,포구,낚시,자연경관",용암이 흐르던 길이 그대로 기암괴석으로 남아있는 포구,33.3420367,126.5884214,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,25.0,남원,region2>25,망장포,2018052303869.0,https://api.cdn.visitjeju.net/photomng/imgpath/201808/08/3c42f9fd-9fae-4a1e-85b4-63f2aad66b0f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201808/08/62171a4b-df3f-4a99-af81-6db6c43effe0.jpg,8102.0
583,"커플,친구,혼자,맑음,올레,봄,가을,쉬움",CNTS_000000000022179,제주올레 15-B코스,,제주특별자치도 제주시 한림읍 한림해안로 192,"커플,친구,혼자,맑음,올레,봄,가을,도보여행,도보",한림항~고내포구의 아름다운 해안 풍경을 감상할 수 있는 올레길,33.41905,126.26263,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,13.0,한림,region1>13,제주올레 15-B코스,13217.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b8d5732a-bb48-4bc3-a9a0-3b04f6d336ce.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/261d9a89-8edc-4338-b97a-420a5a3d0c11.jpg,8095.0
584,"ATV,액티비티,아이,친구,1시간 미만",CNTS_200000000008615,우도봉 ATV,제주특별자치도 제주시 우도면 연평리 343-2,제주특별자치도 제주시 우도면 우도봉길 47,"ATV,액티비티,아이,친구,체험,레저/체험,어린이,어트랙션",우도 전경을 바라보며 라이딩하는 ATV체험. ,33.4935234,126.9597097,,010-4428-2349,c1,관광지,contentscd>c1,region3,섬 속의 섬,region>region3,31.0,우도,region3>31,우도봉 ATV,2019022554275.0,https://api.cdn.visitjeju.net/photomng/imgpath/201904/17/b61dd33b-4744-4520-b886-d8576d012fc7.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201904/17/9f5077a4-7cb1-4662-a607-5ec52fd9828c.JPG,8070.0
585,"커플,비.눈,체험관광,원데이클래스,2~3시간",CNTS_200000000007254,레더한,제주특별자치도 서귀포시 남원읍 태흥리 1760-13,제주특별자치도 서귀포시 남원읍 태위로 773-19,"커플,비.눈,체험관광,원데이클래스,어트랙션",가죽공방으로 주문제작 판매와 교육을 진행하는 곳이다.,33.2922889,126.7393618,,010-5899-4248,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,25.0,남원,region2>25,레더한,2018052302768.0,https://api.cdn.visitjeju.net/photomng/imgpath/201807/19/68dc36c8-6922-4f13-ad60-f1cf7dc275ff.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/19/1de2c9af-efd0-42af-b7e1-d3ecd2633b08.JPG,8050.0
586,"친구,커플,드라이브,부모,혼자,아이,맑음,공용주차장,아주 어려움",CNTS_000000000019212,조함해안도로,제주특별자치도 제주시 조천읍 조천리 3037-3,제주특별자치도 제주시 조천읍 조천리 3037-3,"친구,커플,드라이브,부모,혼자,아이,맑음,자연경관,어린이","제주올레 18코스의 끝, 바다를 따라 가는 길",33.543823,126.63693,695964,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,조함해안도로,2019022560767.0,https://api.cdn.visitjeju.net/photomng/imgpath/201908/22/edf41fe5-d46f-4df7-a847-bb0873a54257.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/22/ad8e3ec9-d1cc-43e0-9bed-638ccc5ccbb2.jpg,8046.0
587,"문화유적지,유도 및 안내시설,아주 어려움",CONT_000000000500233,백조일손지묘(백조일손지지),제주특별자치도 서귀포시 안덕면 사계리,제주특별자치도 서귀포시 안덕면 사계리,"문화유적지,자연경관,문화관광,역사유적",4.3항쟁시 억울하게 죽은 유골들을 모아 추모할 수 있도록 만든 묘,33.20672,126.2813,,064-760-2505,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,23.0,안덕,region2>23,Cemetery of Unnamed Korean War Victims,17908.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e5578ff7-eaf4-445f-b75d-797593b45de1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ad1ef4d3-9b44-454d-927d-0094e6571b1d.jpg,7982.0
