,id,Package Title,list_path,path_only_id,nature,outdoor,fatigue,sea,walking,exciting,day,culture,cluster,len
2368,2369,아이와 함께 제주도 2박3일,"['코코몽에코파크', '해녀의태왁', '에코랜드테마파크', '성산일출봉', '비자림']","[199, 578, 18, 3, 4]",1.4,1.8,2.2,0.8,1.8,1.2,2.6,0.8,10,5
2369,2370,당일치기 제주여행,"['협재해수욕장', '오설록티뮤지엄', '송악산']","[8, 22, 65]",2.333333333333333,2.333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0,2.333333333333333,0.3333333333333333,6,3
2370,2371,제주MT,"['아라리오뮤지엄동문모텔1', '김녕성세기해변', '섭지코지', '성읍민속마을', '성읍민속마을', '성읍민속마을', '쇠소깍', '천지연폭포', '본태박물관', '협재해수욕장']","[471, 25, 9, 58, 58, 58, 15, 5, 108, 8]",1.5,2.4,1.7,1.3,1.6,0.7,2.5,0.6,10,10
2371,2372,부자고 2-1반 4대장 3박4일 제주도정복여행,"['이호테우해수욕장', '정방폭포', '중문관광단지']","[223, 17, 55]",2.333333333333333,2.333333333333333,1.6666666666666667,2.333333333333333,1.6666666666666667,1.6666666666666667,2.333333333333333,0.0,5,3
2372,2373,제주도,"['외돌개', '천지연폭포', '새연교', '이중섭거주지']","[49, 5, 76, 358]",2.25,2.75,1.0,1.5,1.0,0.25,2.25,1.0,1,4
2373,2374,2017 봄 가족 제주 여행,"['아침미소목장', '애월해안도로', '협재해수욕장', '성이시돌목장', '오설록티뮤지엄', '방주교회', '이중섭거리', '소천지', '쇠소깍', '위미리동백나무군락', '표선세화해안도로', '성산일출봉', '월정리해변']","[43, 59, 8, 174, 22, 75, 61, 220, 15, 92, 320, 3, 13]",1.8461538461538465,2.5384615384615383,1.4615384615384617,1.3846153846153846,2.0,1.1538461538461535,2.6923076923076925,0.3846153846153846,3,13
2374,2375,결혼 후 여름휴가,"['이호테우해수욕장', '협재해수욕장', '성이시돌목장', '그리스신화박물관/트릭아이미술관', '사려니숲길', '섭지코지', '카멜리아힐', '황우지해안', '방주교회', '아날로그감귤밭']","[223, 8, 174, 150, 1, 9, 10, 23, 75, 91]",1.9,2.2,1.6,1.5,2.0,1.5,2.4,0.4,3,10
2375,2376,가빈이와 첫 비행기여행,"['애월해안도로', '협재해수욕장', '수월봉', '오설록티뮤지엄', '산방산', '마라도', '용머리해안', '카멜리아힐', '천제연폭포', '여미지식물원', '주상절리대', '한라산영실코스', '외돌개', '천지연폭포', '정방폭포', '새연교', '서귀포항', '서귀포항', '엉또폭포', '쇠소깍', '사려니숲길', '산굼부리', '성산일출봉', '섭지코지', '용눈이오름', '다랑쉬오름', '우도', '비자림', '만장굴']","[59, 8, 90, 22, 60, 53, 24, 10, 20, 112, 16, 27, 49, 5, 17, 76, 338, 338, 184, 15, 1, 21, 3, 9, 26, 72, 2, 4, 6]",2.5172413793103448,2.827586206896552,1.827586206896552,1.137931034482759,2.206896551724138,0.4482758620689655,2.310344827586207,0.2758620689655172,4,29
2376,2377,제주도,"['아날로그감귤밭', '성이시돌목장', '카멜리아힐', '방주교회', '박물관은살아있다', '여미지식물원', '마방목지', '사려니숲길', '산굼부리', '이중섭미술관', '쇠소깍', '월정리해변']","[91, 174, 10, 75, 62, 112, 93, 1, 21, 214, 15, 13]",1.5833333333333333,2.083333333333333,1.3333333333333333,1.0,1.75,1.25,2.4166666666666665,0.5833333333333334,10,12
2377,2378,"떠나요,제주로~","['이호테우해수욕장', '카멜리아힐', '오설록티뮤지엄', '협재해수욕장', '우도', '협재해수욕장', '성산일출봉', '섭지코지', '에코랜드테마파크', '월정리해변', '김녕성세기해변']","[223, 10, 22, 8, 2, 8, 3, 9, 18, 13, 25]",2.363636363636364,2.727272727272727,1.818181818181818,1.818181818181818,2.4545454545454546,1.0909090909090908,2.636363636363636,0.0909090909090909,8,11
2378,2379,제주도,"['사라봉', '용두암', '성산일출봉', '우도', '아쿠아플라넷제주', '섭지코지', '남원큰엉해변', '천지연폭포', '정방폭포', '주상절리대', '제주유리박물관', '산방산탄산온천', '용머리해안']","[224, 37, 3, 2, 29, 9, 270, 5, 17, 16, 176, 38, 24]",2.4615384615384617,2.4615384615384617,1.6153846153846154,1.4615384615384617,2.1538461538461537,0.2307692307692307,2.4615384615384617,0.4615384615384615,4,13
2379,2380,제주도,"['수목원테마공원', '협재해수욕장', '제주유리박물관', '카멜리아힐', '성이시돌목장', '섭지코지', '우도', '하고수동해변', '협재해수욕장', '산굼부리', '에코랜드테마파크']","[602, 8, 176, 10, 174, 9, 2, 310, 8, 21, 18]",2.272727272727273,2.727272727272727,1.818181818181818,1.4545454545454546,2.363636363636364,1.0909090909090908,2.636363636363636,0.1818181818181818,8,11
2380,2381,2박 3일 제주도,"['이호테우해수욕장', '카멜리아힐', '주상절리대', '천지연폭포', '제주김녕미로공원', '협재해수욕장', '우도', '하고수동해변', '섭지코지', '쇠소깍', '소인국테마파크', '제주향교']","[223, 10, 16, 5, 42, 8, 2, 310, 9, 15, 66, 481]",2.25,2.583333333333333,1.5833333333333333,1.5,1.5833333333333333,1.25,2.5,0.5,6,12
2381,2382,제주여행,"['사려니숲길', '산굼부리', '월정리해변', '방주교회', '오설록티뮤지엄', '성이시돌목장', '새별오름', '협재해수욕장']","[1, 21, 13, 75, 22, 174, 7, 8]",2.0,2.125,1.125,1.375,1.875,0.875,2.125,0.25,1,8
2382,2383,10년지기우정여행!!,"['김녕성세기해변', '월정리해변', '월정리해안도로', '우도', '천지연폭포', '카멜리아힐', '산방산탄산온천']","[25, 13, 707, 2, 5, 10, 38]",2.142857142857143,2.571428571428572,1.2857142857142858,1.8571428571428568,2.142857142857143,0.7142857142857143,2.142857142857143,0.0,1,7
2383,2384,제주여행,"['휴애리자연생활공원', '아쿠아플라넷제주', '협재해수욕장', '제주햇살농원', '마방목지', '제주조천스위스마을', '에코랜드테마파크', '제주별빛누리공원[제한적운영중]', '제주김녕미로공원', '아쿠아플라넷제주', '테디베어뮤지엄제주', '헬로키티아일랜드', '중문색달해변', '협재해수욕장', '바구스서핑스쿨']","[41, 29, 8, 1065, 93, 47, 18, 126, 42, 29, 153, 110, 573, 8, 1016]",1.0666666666666669,1.6,1.2,1.4,1.6,1.4666666666666666,2.6,0.6,11,15
2384,2385,1박 2일 동기여행,"['애월한담해안산책로', '오설록티뮤지엄', '산방산', '걸매생태공원', '걸매예술마을', '이중섭거리', '제주대학교병원']","[19, 22, 60, 268, 475, 61, 785]",1.2857142857142858,1.8571428571428568,1.0,1.0,2.0,0.4285714285714285,2.2857142857142856,0.5714285714285714,9,7
2385,2386,제주도 여행,"['멍멍플레이스', '방주교회', '더마파크', '멍멍플레이스', '모슬포항', '가파도', '금능포구', '한라산영실코스', '한라산영실코스']","[981, 75, 155, 981, 187, 89, 712, 27, 27]",1.5555555555555556,2.2222222222222223,1.3333333333333333,1.0,1.5555555555555556,0.7777777777777778,2.555555555555556,0.3333333333333333,3,9
2386,2387,2017년 7월 13일 ~ 7월 16일 3박4일 제주도 가족여행 feat.조카,"['비자림', '답다니탑망대', '하고수동해변', '검멀레해변', '우도', '섭지코지', '종달리수국길', '성산일출봉', '에코랜드테마파크', '제주조천스위스마을']","[4, 590, 310, 134, 2, 9, 229, 3, 18, 47]",2.4,2.9,1.9,1.5,2.3,0.7,2.9,0.1,8,10
2387,2388,JEJU ISLAND,"['휴애리자연생활공원', '코코몽에코파크', '쇠소깍', '천지연폭포', '테디베어뮤지엄제주', '헬로키티아일랜드', '오설록티뮤지엄', '협재해수욕장', '제주절물자연휴양림']","[41, 199, 15, 5, 153, 110, 22, 8, 32]",1.4444444444444444,1.7777777777777777,1.2222222222222223,1.1111111111111112,1.2222222222222223,1.4444444444444444,2.2222222222222223,0.8888888888888888,9,9
2388,2389,제주,"['섭지코지', '섭지코지', '성산일출봉', '검멀레해변', '우도', '협재해수욕장', '월정리해변', '김녕성세기해변', '넥슨컴퓨터박물관', '제주항공우주박물관', '오설록티뮤지엄', '제주유리의성', '곽지해수욕장']","[9, 9, 3, 134, 2, 8, 13, 25, 142, 101, 22, 78, 31]",1.9230769230769231,2.1538461538461537,1.8461538461538465,1.6923076923076923,2.230769230769231,1.0769230769230769,2.6153846153846154,0.7692307692307693,3,13
2389,2390,채원이와 두번째 제주:),"['광치기해변', '아쿠아플라넷제주', '종달리해변', '노루생태관찰원', '에코랜드테마파크', '성이시돌목장']","[52, 29, 491, 188, 18, 174]",2.1666666666666665,2.5,1.3333333333333333,1.5,2.1666666666666665,1.0,2.833333333333333,0.1666666666666666,3,6
2390,2391,제주 꽃ㅜ,"['애월해안도로', '곽지해수욕장', '협재해수욕장', '박물관은살아있다', '중문색달해변', '쇠소깍', '아쿠아플라넷제주', '섭지코지', '성산일출봉', '용두암']","[59, 31, 8, 62, 573, 15, 29, 9, 3, 37]",2.0,2.4,1.8,1.6,2.0,1.1,2.7,0.6,6,10
2391,2392,제주도 3박4일 with 재우,"['제주레일바이크', '비자림', '중문관광단지', '용머리해안', '한림공원', '제주추사관', '이호테우해수욕장']","[50, 4, 55, 24, 28, 275, 223]",1.7142857142857142,2.142857142857143,1.7142857142857142,1.4285714285714286,1.7142857142857142,1.1428571428571428,2.571428571428572,0.4285714285714285,3,7
2392,2393,제주,"['이호테우해수욕장', '협재해수욕장', '성이시돌목장', '카멜리아힐', '여미지식물원', '천제연폭포', '정방폭포', '천지연폭포', '우도', '하고수동해변', '검멀레해변', '지미봉', '우도', '광치기해변', '섭지코지', '성산일출봉', '에코랜드테마파크', '연북정', '선녀와나무꾼', '월정리해변', '김녕성세기해변']","[223, 8, 174, 10, 112, 20, 17, 5, 2, 310, 134, 219, 2, 52, 9, 3, 18, 434, 83, 13, 25]",2.380952380952381,2.8095238095238093,1.7142857142857142,1.6666666666666667,2.095238095238096,0.7619047619047619,2.4761904761904763,0.3809523809523809,4,21
2393,2394,제쥬도,"['그리스신화박물관/트릭아이미술관', '성이시돌목장', '오설록티뮤지엄', '협재해수욕장', '황우지해안']","[150, 174, 22, 8, 23]",1.8,2.0,1.2,1.6,1.6,1.6,2.6,0.6,11,5
2394,2395,제주,"['제주레일바이크', '한라수목원', '모슬포항', '마라도', '금악오름', '성이시돌목장', '산방산탄산온천', '성산일출봉']","[50, 86, 187, 53, 137, 174, 38, 3]",1.75,2.5,1.75,1.125,1.875,0.625,2.625,0.25,3,8
2395,2396,2박 3일 제주도 여행,"['우도', '우도', '제주레일바이크', '다이나믹메이즈', '쇠소깍', '애월해안도로']","[2, 2, 50, 319, 15, 59]",1.6666666666666667,2.333333333333333,2.333333333333333,1.0,1.5,1.6666666666666667,2.833333333333333,0.0,6,6
2396,2397,"제주, 7일, 한바퀴, 나홀로","['알작지해변', '협재해수욕장', '협재해수욕장', '환상숲곶자왈공원', '본태박물관', '방주교회']","[254, 8, 8, 67, 108, 75]",1.6666666666666667,2.0,1.3333333333333333,2.0,2.0,1.1666666666666667,2.833333333333333,0.8333333333333334,10,6
2397,2398,제주도 여행???,"['애월해안도로', '제주러브랜드[휴업중]', '아쿠아플라넷제주']","[59, 80, 29]",0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,1.0,2.0,0.0,9,3
2398,2399,제주도 가족 여행,"['용두암', '제주햇살농원', '에코랜드테마파크', '성산일출봉', '성읍민속마을', '쇠소깍', '아쿠아플라넷제주']","[37, 1065, 18, 3, 58, 15, 29]",1.7142857142857142,2.2857142857142856,1.5714285714285714,1.1428571428571428,1.8571428571428568,1.1428571428571428,2.857142857142857,0.4285714285714285,3,7
2399,2400,스쿠터타고가는제주여행,"['백약이오름', '월정리해변', '새별오름']","[48, 13, 7]",2.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.6666666666666666,4,3
2400,2401,제주도 2안,"['이호테우해수욕장', '주상절리대', '천지연폭포', '아쿠아플라넷제주', '섭지코지']","[223, 16, 5, 29, 9]",2.4,2.4,1.6,1.8,2.0,0.6,2.0,0.2,1,5
2401,2402,2박3일,"['오설록티뮤지엄', '카멜리아힐', '박물관은살아있다', '테디베어뮤지엄제주', '에코랜드테마파크', '협재해수욕장', '월정리해변', '타보카월정리투명카약', '김녕성세기해변', '용두암']","[22, 10, 62, 153, 18, 8, 13, 382, 25, 37]",1.8,2.1,1.2,2.0,1.7,1.4,2.5,0.6,11,10
2402,2403,아기랑 친구랑 떠나는 먹방여행~,"['송악산', '본태박물관', '카멜리아힐', '에코랜드테마파크']","[65, 108, 10, 18]",1.75,2.0,1.5,0.75,2.0,0.5,2.75,1.0,10,4
2403,2404,'호오규비' 제주도 가족여행,"['제주절물자연휴양림', '김경숙해바라기농장', '용눈이오름', '성산일출봉', '우도', '검멀레해변', '섭지코지', '남원큰엉해변', '주상절리대', '한림공원', '협재해수욕장', '곽지해수욕장', '애월해안도로', '용두암', '용연']","[32, 46, 26, 3, 2, 134, 9, 270, 16, 28, 8, 31, 59, 37, 103]",2.6,3.0,1.8,1.6,2.466666666666667,0.7333333333333333,2.6,0.2666666666666666,8,15
2404,2405,2박 3일 나 홀로 제주,"['사라봉', '모라이', '사라봉', '모라이', '나틸다', '애월한담해안산책로', '협재해수욕장', '송악산', '용머리해안', '묵리마을', '외돌개', '황우지해안', '섭지코지', '성산일출봉', '성산일출봉', '조수리농어촌체험마을', '월정리해안도로', '월정리해변', '김녕성세기해변']","[224, 861, 224, 861, 1051, 19, 8, 65, 24, 768, 49, 23, 9, 3, 3, 1023, 707, 13, 25]",2.3684210526315788,2.631578947368421,1.736842105263158,1.3157894736842106,2.1578947368421053,0.5789473684210527,2.6842105263157894,0.3157894736842105,4,19
2405,2406,여름휴가,"['이호테우해수욕장', '월정리해변', '우도', '검멀레해변', '하고수동해변', '성산일출봉', '카멜리아힐', '오설록티뮤지엄', '한림공원']","[223, 13, 2, 134, 310, 3, 10, 22, 28]",2.6666666666666665,2.6666666666666665,1.7777777777777777,1.6666666666666667,2.4444444444444446,1.0,2.4444444444444446,0.1111111111111111,8,9
2406,2407,3박4일 제주도,"['애월해안도로', '협재해수욕장', '우도', '하고수동해변', '검멀레해변', '연북정', '협재해수욕장', '곽지해수욕장']","[59, 8, 2, 310, 134, 434, 8, 31]",2.125,3.0,1.875,2.5,2.0,1.375,2.625,0.375,5,8
2407,2408,그냥 좋은 제주 ,"['제주올레7코스', '외돌개', '돔베낭골', '법환포구', '서건도', '월평포구', '묵리마을', '대평포구', '화순금모래해수욕장', '하멜상선전시관', '용머리해안', '송악산', '섯알오름', '협재해수욕장', '가파도', '가파도', '카멜리아힐', '카멜리아힐', '쇠소깍', '망장포', '공천포', '남원큰엉해변', '방주교회', '유민미술관', '바당미술관', '유민미술관', '안덕계곡', '안덕계곡', '이중섭거리', '이중섭거주지', '이중섭미술관', '이중섭거리']","[130, 49, 508, 379, 373, 555, 768, 387, 280, 286, 24, 65, 325, 8, 89, 89, 10, 10, 15, 582, 597, 270, 75, 253, 589, 253, 79, 79, 61, 358, 214, 61]",1.9375,2.25,1.4375,1.5,2.09375,0.5625,2.8125,0.78125,0,32
2408,2409,3박4일 제주도 여행,"['김녕성세기해변', '월정리해변', '협재해수욕장', '우도', '검멀레해변', '하고수동해변', '섭지코지', '제주베니스랜드', '성산일출봉', '쇠소깍', '새연교', '정방폭포', '황우지해안', '카멜리아힐', '오설록티뮤지엄', '이니스프리제주하우스', '제주유리의성', '협재해수욕장', '곽지해수욕장', '애월한담해안산책로', '이호테우말등대']","[25, 13, 8, 2, 134, 310, 9, 114, 3, 15, 76, 17, 23, 10, 22, 179, 78, 8, 31, 19, 39]",2.142857142857143,2.571428571428572,1.6666666666666667,1.8571428571428568,1.9047619047619049,1.4285714285714286,2.8095238095238093,0.1904761904761904,5,21
2409,2410,제주가족여행,"['이호테우해수욕장', '협재해수욕장', '비양도', '성이시돌목장', '사려니숲길', '마라도', '외돌개', '아쿠아플라넷제주', '월정리해변']","[223, 8, 94, 174, 1, 53, 49, 29, 13]",2.2222222222222223,2.555555555555556,1.5555555555555556,2.0,2.555555555555556,1.1111111111111112,2.4444444444444446,0.1111111111111111,5,9
2410,2411,제주도 3박4일 여행,"['에코랜드테마파크', '월정리해변', '만장굴', '비자림', '성산일출봉', '우도', '우도', '검멀레해변', '비양도', '소천지', '이중섭거리', '주상절리대', '노리매공원', '오설록티뮤지엄', '성이시돌목장', '이호테우해수욕장']","[18, 13, 6, 4, 3, 2, 2, 134, 94, 220, 61, 16, 119, 22, 174, 223]",2.4375,2.75,1.75,1.4375,2.375,0.8125,2.8125,0.375,8,16
2411,2412,graduation v,"['제주햇살농원', '마방목지', '사려니숲길', '1112도로', '제주베니스랜드', '산굼부리', '비자림', '협재해수욕장', '성산일출봉', '섭지코지', '성산일출봉', '우도', '우도등대', '검멀레해변', '지미봉', '비양도', '하고수동해변', '도두해안도로', '답다니탑망대', '혼인지', '상효원', '돈내코유원지', '오설록티뮤지엄', '환상숲곶자왈공원', '성이시돌목장', '제주패러글라이딩스쿨', '월정리해변', '타보카월정리투명카약', '용두암']","[1065, 93, 1, 359, 114, 21, 4, 8, 3, 9, 3, 2, 336, 134, 219, 94, 310, 577, 590, 203, 185, 323, 22, 67, 174, 290, 13, 382, 37]",2.4482758620689653,2.793103448275862,1.7586206896551724,1.4137931034482758,2.0689655172413794,1.0,2.7241379310344827,0.3103448275862069,8,29
2412,2413,"5월의 제주, 3박4일 가족여행","['삼성혈', '마방목지', '동백동산', '천지연폭포', '새연교', '용눈이오름', '성산일출봉', '섭지코지', '제주별빛누리공원[제한적운영중]']","[217, 93, 73, 5, 76, 26, 3, 9, 126]",2.2222222222222223,2.6666666666666665,1.6666666666666667,0.8888888888888888,2.0,0.3333333333333333,2.4444444444444446,0.7777777777777778,0,9
2413,2414,남편과 첫휴가,"['선녀와나무꾼', '아쿠아플라넷제주', '쇠소깍', '쇠소깍', '오설록티뮤지엄', '환상숲곶자왈공원', '이중섭거리', '제주러브랜드[휴업중]']","[83, 29, 15, 15, 22, 67, 61, 80]",1.125,1.5,1.125,0.875,1.25,1.5,2.375,0.625,9,8
2414,2415,제주,"['애월해안도로', '곽지해수욕장', '협재해수욕장', '카멜리아힐', '박물관은살아있다']","[59, 31, 8, 10, 62]",1.6,2.2,1.6,2.0,2.0,1.6,2.4,0.6,11,5
2415,2416,8세 남아와 제주 2박3일,"['메이즈랜드', '아쿠아플라넷제주', '제주공룡랜드[휴장중]', '박물관은살아있다', '제주항공우주박물관', '오설록티뮤지엄']","[30, 29, 144, 62, 101, 22]",0.6666666666666666,1.0,0.8333333333333334,1.1666666666666667,1.5,1.1666666666666667,2.1666666666666665,1.3333333333333333,2,6
2416,2417,제주,"['성산일출봉', '섭지코지', '협자연대', '월정리해변', '용두암']","[3, 9, 709, 13, 37]",2.8,3.0,1.8,1.6,2.6,0.4,3.0,0.4,8,5
2417,2418,여행 3박4일,"['용두암', '곽지해수욕장', '성김대건신부표착기념관', '성이시돌목장', '오설록티뮤지엄', '카멜리아힐', '보롬왓', '비자림', '만장굴', '성산일출봉', '섭지코지']","[37, 31, 574, 174, 22, 10, 40, 4, 6, 3, 9]",2.1818181818181817,2.363636363636364,1.5454545454545454,1.2727272727272727,2.272727272727273,0.6363636363636364,2.5454545454545454,0.5454545454545454,0,11
2418,2419,제즈제즈제주,"['용두암', '용담/용두암해안도로', '애월해안도로', '협재해수욕장', '신창풍차해안도로', '모슬포항', '사계해안도로', '오설록티뮤지엄', '용머리해안', '카멜리아힐', '주상절리대', '정방폭포', '천지연폭포', '성산일출봉', '섭지코지', '세화해안도로', '월정리해변']","[37, 244, 59, 8, 165, 187, 419, 22, 24, 10, 16, 17, 5, 3, 9, 534, 13]",2.294117647058824,2.823529411764706,1.3529411764705883,1.7058823529411764,2.176470588235294,0.4705882352941176,2.235294117647059,0.1764705882352941,4,17
2419,2420,제주도,"['쇠소깍', '성산일출봉', '우도', '협재해수욕장', '제주김녕미로공원', '김녕성세기해변']","[15, 3, 2, 8, 42, 25]",2.333333333333333,3.0,2.1666666666666665,1.3333333333333333,2.0,1.6666666666666667,3.0,0.1666666666666666,6,6
2420,2421,제주도 3박4일,"['우도', '섭지코지', '에코랜드테마파크', '절물오름', '천지연폭포', '이중섭거리', '정방폭포', '주상절리대', '사계해안도로', '카멜리아힐', '방주교회', '오설록티뮤지엄', '신창풍차해안도로', '성이시돌목장', '이호테우해수욕장', '월정리해변', '협재해수욕장']","[2, 9, 18, 650, 5, 61, 17, 16, 419, 10, 75, 22, 165, 174, 223, 13, 8]",2.176470588235294,2.588235294117647,1.3529411764705883,1.4705882352941178,1.9411764705882355,0.7058823529411765,2.411764705882353,0.2941176470588235,4,17
2421,2422,주영광민보경의 뚜벅이 여행~♡,"['김녕성세기해변', '우도', '쇠소깍', '천지연폭포', '박물관은살아있다', '소인국테마파크', '오설록티뮤지엄', '곽지해수욕장']","[25, 2, 15, 5, 62, 66, 22, 31]",1.875,2.125,1.5,1.375,1.5,1.5,2.25,0.625,11,8
2422,2423,왕가네 제주도 가족여행,"['제주별빛누리공원[제한적운영중]', '만장굴', '민속자연사박물관']","[126, 6, 206]",1.0,0.6666666666666666,1.0,1.0,1.3333333333333333,0.3333333333333333,3.0,2.333333333333333,2,3
2423,2424,엄마 칠순 기념 대 가족여행,"['수목원테마공원', '더마파크', '협재해수욕장', '애월해안도로', '용두암', '오래물', '마방목지', '제주베니스랜드', '제주아트서커스', '선녀와나무꾼', '제주세계자연유산센터', '에코랜드테마파크']","[602, 155, 8, 59, 37, 841, 93, 114, 193, 83, 257, 18]",1.4166666666666667,2.1666666666666665,1.25,1.5,1.25,1.4166666666666667,2.5,0.6666666666666666,11,12
2424,2425,가족 제주여행,"['이중섭거리', '쇠소깍', '주상절리대', '박물관은살아있다', '헬로키티아일랜드', '세계자동차&피아노박물관', '오설록티뮤지엄', '우도', '아쿠아플라넷제주', '비자림', '용머리해안', '협재해수욕장', '애월해안도로']","[61, 15, 16, 62, 110, 154, 22, 2, 29, 4, 24, 8, 59]",1.4615384615384617,1.8461538461538465,1.4615384615384617,1.3846153846153846,1.6923076923076923,1.0,2.5384615384615383,0.8461538461538461,10,13
2425,2426,결혼 1주년,"['애월해안도로', '협재해수욕장', '오설록티뮤지엄', '선운정사', '천제연폭포', '주상절리대', '중문승마공원', '일출랜드', '섭지코지', '성산일출봉', '월정리해변', '제주조천스위스마을', '제주조천스위스마을', '제주에코승마장', '이호테우해수욕장', '용두암']","[59, 8, 22, 200, 20, 16, 605, 106, 9, 3, 13, 47, 47, 376, 223, 37]",2.0625,2.75,1.5,1.625,1.9375,1.1875,2.25,0.3125,6,16
2426,2427,제주여행,"['성산일출봉', '아쿠아플라넷제주', '에코랜드테마파크', '성산유채꽃재배단지', '협재해수욕장']","[3, 29, 18, 346, 8]",1.8,2.4,1.6,1.4,2.2,1.0,2.8,0.2,3,5
2427,2428,제주도,"['김녕성세기해변', '월정리해변', '협재해수욕장', '우도', '천지연폭포', '황우지해안', '주상절리대', '카멜리아힐', '협재해수욕장', '애월한담카약', '이호테우해수욕장']","[25, 13, 8, 2, 5, 23, 16, 10, 8, 341, 223]",2.5454545454545454,2.909090909090909,1.7272727272727273,2.272727272727273,2.0,1.3636363636363635,2.5454545454545454,0.0909090909090909,5,11
2428,2429,기,"['애월해안도로', '애월한담카약', '애월해안도로', '협재해수욕장', '성이시돌목장', '방주교회', '금능석물원', '산방산', '항파두리항몽유적지', '오설록티뮤지엄', '선운정사']","[59, 341, 59, 8, 174, 75, 274, 60, 123, 22, 200]",1.7272727272727273,2.5454545454545454,1.3636363636363635,1.4545454545454546,1.7272727272727273,1.0,2.272727272727273,0.8181818181818182,1,11
2429,2430,꼴링제주신혼여행,"['이호테우말등대', '애월해안도로', '방주교회', '성이시돌목장', '오설록티뮤지엄', '카멜리아힐', '쇠소깍', '협재해수욕장', '월정리해변', '성산일출봉', '우도']","[39, 59, 75, 174, 22, 10, 15, 8, 13, 3, 2]",2.0,2.4545454545454546,1.4545454545454546,1.4545454545454546,1.9090909090909087,1.0909090909090908,2.5454545454545454,0.1818181818181818,3,11
2430,2431,네가족여행,"['성산일출봉', '섭지코지', '제주절물자연휴양림']","[3, 9, 32]",2.6666666666666665,3.0,2.333333333333333,0.6666666666666666,3.0,0.3333333333333333,3.0,0.3333333333333333,7,3
2431,2432,제주여행,"['코코몽에코파크', '제주공룡랜드[휴장중]', '이중섭거리', '천지연폭포', '코코몽에코파크', '섭지코지', '성산일출봉', '월정리해변', '흑돼지거리', '에코랜드테마파크', '제주절물자연휴양림', '선녀와나무꾼']","[199, 144, 61, 5, 199, 9, 3, 13, 329, 18, 32, 83]",1.3333333333333333,2.1666666666666665,1.5,1.0833333333333333,1.75,0.8333333333333334,2.4166666666666665,1.0833333333333333,10,12
2432,2433,3박4일 제주도 겨울여행_휴양편,"['한라수목원', '도두봉', '이호테우해수욕장', '위미리동백나무군락', '1100고지', '한라수목원', '산지등대', '사라봉', '두맹이골목', '용두암', '용담/용두암해안도로', '도두봉', '이호테우말등대']","[86, 128, 223, 92, 105, 86, 308, 224, 232, 37, 244, 128, 39]",2.1538461538461537,2.8461538461538463,1.6923076923076923,1.3846153846153846,2.5384615384615383,0.3846153846153846,2.6153846153846154,0.6923076923076923,0,13
2433,2434,제주,"['월정리해변', '카멜리아힐', '비자림', '애월해안도로', '모슬포항', '아쿠아플라넷제주', '성산일출봉', '멍멍플레이스', '섭지코지']","[13, 10, 4, 59, 187, 29, 3, 981, 9]",1.6666666666666667,2.333333333333333,1.6666666666666667,1.4444444444444444,2.333333333333333,0.5555555555555556,2.4444444444444446,0.1111111111111111,3,9
2434,2435,오빠랑 제주도여행?,"['제주절물자연휴양림', '산굼부리', '김녕성세기해변', '협재해수욕장', '종달리수국길', '비자림', '백약이오름', '아날로그감귤밭', '카멜리아힐', '애월한담카약']","[32, 21, 25, 8, 229, 4, 48, 91, 10, 341]",2.3,2.9,2.0,1.4,2.3,1.3,2.9,0.1,8,10
2435,2436,제주도 여행 2017년 ,"['성산일출봉', '섭지코지', '쇠소깍', '주상절리대', '제주절물자연휴양림', '애월해안도로', '협재해수욕장', '용두암']","[3, 9, 15, 16, 32, 59, 8, 37]",2.5,3.0,1.875,1.5,2.0,0.875,2.875,0.375,8,8
2436,2437,제주우도?,"['애월해안도로', '오설록티뮤지엄', '산방산탄산온천', '성산일출봉']","[59, 22, 38, 3]",2.0,2.0,1.25,1.25,1.5,0.5,2.0,0.25,1,4
2437,2438,기기,"['중문색달해변', '천제연폭포', '주상절리대', '새연교', '정방폭포', '소정방폭포', '외돌개', '쇠소깍', '묵리마을', '황우지해안']","[573, 20, 16, 76, 17, 311, 49, 15, 768, 23]",2.6,2.8,1.4,1.5,1.2,0.8,2.6,0.4,6,10
2438,2439,제주,"['위미리동백나무군락', '주상절리대', '카멜리아힐', '노리매공원', '오설록티뮤지엄', '올레여행자센터', '섭지코지', '광치기해변', '성산일출봉', '백약이오름', '올레여행자센터', '아침미소목장']","[92, 16, 10, 119, 22, 442, 9, 52, 3, 48, 442, 43]",2.083333333333333,2.25,1.25,1.0833333333333333,1.75,0.5,2.4166666666666665,0.3333333333333333,1,12
2439,2440,힐링,"['동백동산', '머체왓숲길', '성이시돌목장', '환상숲곶자왈공원']","[73, 189, 174, 67]",2.25,3.0,1.5,1.0,2.75,0.75,3.0,0.25,8,4
2440,2441,영우와제주여행!@,"['제주러브랜드[휴업중]', '카멜리아힐', '황우지해안', '에코랜드테마파크', '메이즈랜드', '섭지코지']","[80, 10, 23, 18, 30, 9]",1.8333333333333333,2.1666666666666665,1.5,1.1666666666666667,2.333333333333333,1.1666666666666667,2.6666666666666665,0.0,3,6
