,alltag,contentsid,title,address,roadaddress,tag,introduction,latitude,longitude,postcode,phoneno,contentscd.value,contentscd.label,contentscd.refId,region1cd.value,region1cd.label,region1cd.refId,region2cd.value,region2cd.label,region2cd.refId,repPhoto.descseo,repPhoto.photoid.photoid,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수
4051,"전복김밥,통전복주먹밥,미역국,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설",CNTS_000000000020072,제주김만복(만복이네김밥집),제주특별자치도 제주시 오라3동 2250-1,제주특별자치도 제주시 오라로 41,"전복김밥,통전복주먹밥,미역국,음식,해물라면,라면","전복내장으로 만든 김밥, 심플한 메뉴로 많은 여행객들에게 사랑받는 곳",33.4970489,126.5087309,63167,064-759-8582,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,제주김만복(만복이네김밥집),7292.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dbd4e45a-3b53-444c-b0dd-740840f9d749.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/40ae8c39-9888-4a75-84b7-23be785115a5.jpg,144324.0
3548,"카페,커피,음료,현금결제,카드결제,화장실,무료 WIFI,음료대,아주 어려움",CNTS_000000000018337,봄날카페,제주특별자치도 제주시 애월읍 애월리 2540,제주특별자치도 제주시 애월읍 애월로1길 25,"카페,커피,음료,음식,콜드브루,아메리카노,바닐라라떼,카페라떼,아인슈페너,카푸치노,카페모카,카라멜마끼아또,아이스티",드라마 '맨도롱 또똣'의 주인공이 일하던 카페,33.46246,126.30959,63043,064-799-4999,c4,음식점,contentscd>c4,region1,제주시,region>region1,12.0,애월,region1>12,Spring Day Café,2202.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/88f3b319-b8d8-4618-bc75-7202ba68a578.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cee2e88e-7b94-4fcd-b23b-edbeef415414.jpg,121065.0
3990,"고기국수,한식,향토음식,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000020099,올래국수,제주특별자치도 제주시 연동 301-19,제주특별자치도 제주시 귀아랑길 24 (연동),"고기국수,한식,향토음식,음식",제주 향토 음식인 고기국수 전문점이다. 2016 KOREAT JEJU TOP 10 선정,33.4915,126.4973,,064-742-7355,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,Olle Guksu,7373.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0080b083-ce7c-459d-a78e-5d1b6b87d5ff.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b260b806-c465-44fe-bfcb-feaec817ad53.jpg,119913.0
3505,"전복,돌솥밥,회,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000020047,명진전복,제주특별자치도 제주시 구좌읍 평대리 515-28,제주특별자치도 제주시 구좌읍 해맞이해안로 1282,"전복,돌솥밥,회,음식,전복해물탕,전복죽,전복뚝배기,전복버터구이,전복물회",제주도 대표 전복요리 전문점 2016 KOREAT JEJU TOP10 선정,33.53242,126.84985,63360,064-782-9944,c4,음식점,contentscd>c4,region1,제주시,region>region1,16.0,구좌,region1>16,Myeongjin Jeonbok,7155.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ef12eb59-756e-4e9b-a227-60eb3fbd8cf4.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/58008d96-a5b2-4bd0-a392-0e753b33267b.gif,92336.0
4170,"카페,커피,음료,디저트,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",CNTS_000000000019253,몽상드애월(몽상),제주특별자치도 제주시 애월읍 애월리 2546,제주특별자치도 제주시 애월읍 애월북서길 56-1,"카페,커피,음료,디저트,음식,아메리카노,에스프레소,카페모카,카라멜마끼아또,밀크티,에이드",제주 애월 한담에 위치하여 멋진 바다경관을 감상할 수 있는 해안로의 카페,33.463326,126.309204,63043,064-799-0090,c4,음식점,contentscd>c4,region1,제주시,region>region1,12.0,애월,region1>12,몽상드애월,2019022563006.0,https://api.cdn.visitjeju.net/photomng/imgpath/201909/30/fd3e8aae-900d-4cfb-8442-d59790e0da13.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201909/30/b1d99bae-68fe-406a-8871-2bb99f3f968a.jpg,87526.0
3733,"근고기,연탄구이,목살,오겹살,흑돼지,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000020104,돈사돈,제주특별자치도 제주시 노형동 3086-3,제주특별자치도 제주시 우평로 19,"근고기,연탄구이,목살,오겹살,흑돼지,음식,삼겹살","제주 흑돼지 근고기 연탄구이집으로, 양질의 고기뿐만 아니라 연예인들의 방문 후기와 TV출연으로도 유명해진 곳, KOREAT JEJU TOP10 선정",33.47887,126.46408,63107,064-746-8989,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,돈사돈,7399.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/64a751af-12ab-49b6-8d52-7d753a0be7ee.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9fd347c1-f73d-45fe-80e0-79e714f7c758.gif,78416.0
3460,"카페,커피,아메리카노,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",CNTS_000000000018357,서연의집(영화 건축학개론),제주특별자치도 서귀포시 남원읍 위미리 2975,제주특별자치도 서귀포시 남원읍 위미해안로 86,"카페,커피,아메리카노,음식,디저트,빵,와플,에스프레소,카페모카",영화 '건축학개론' 속 서연의 집을 리모델링하여 오픈한 카페&갤러리,33.269413,126.655876,63611,064-764-7894,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,25.0,남원,region2>25,Suyeoneuijip,2304.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6ad03b5e-ddb1-466d-b18f-48ee6661c1bd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/743dbc0b-85bf-47f5-bd58-b7228e6917f3.jpg,75414.0
4053,"전복물회,성게미역국,해물뚝배기,전복,성게,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000020103,순옥이네 명가,제주 제주시 도두1동 2615-5,제주 제주시 도공로 8,"전복물회,성게미역국,해물뚝배기,전복,성게,음식,전복뚝배기",도두동에 위치한 전복요리전문집 2016 KOREAT JEJU TOP10 선정,33.505558,126.465065,,064-743-4813,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,순옥이네명가,7395.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/789bdb61-a9a6-409b-9695-d661d6a12cb5.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2b4d1373-58b4-4e82-ab2d-eaf11469c47a.gif,72581.0
4175,"고기국수,비빔국수,향토음식,음식,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,무료 WIFI",CNTS_000000000018307,가시아방,제주특별자치도 서귀포시 성산읍 고성리 528-2,제주특별자치도 서귀포시 성산읍 섭지코지로 10,"고기국수,비빔국수,향토음식,음식",제주도 사투리로 장인이라는 뜻의 가시아방은 고기국수와 돔베고기가 유명한 성산읍 맛집,33.4242095,126.931111,63640,064-783-0987,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,17.0,성산,region2>17,가시아방,2018.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4f60ac3e-9226-4b77-af1e-e75a814ec889.jpeg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ddc8e75e-c2c6-482e-b3eb-3c0468973a88.jpeg,70598.0
3870,"무슬림,갈치조림,통갈치,은갈치,음식,제주갈치조림,제주갈치구이,갈치구이,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,음료대",CNTS_000000000001172,춘심이네,제주특별자치도 서귀포시 안덕면 창천리 160-4,제주특별자치도 서귀포시 안덕면 창천중앙로24번길 16,"무슬림,갈치조림,통갈치,은갈치,음식,제주갈치조림,제주갈치구이,갈치구이,안전여행스탬프",서귀포시 안덕면에 위치한 제주 은갈치 본연의 맛을 느낄 수 있는 음식점,33.2647887,126.3707772,,064-794-4010,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,23.0,안덕,region2>23,춘심이네,2019022601106.0,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/e3bda02d-b09c-4f3e-b54c-afcb0dbc9f17.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/30/74e75269-3ccd-4bc1-a813-564ad289f0b1.jpg,54610.0
4263,"스페셜망고쉐이크,망고라떼,수제망고코코넛잽,망고코코넛쿠키,카페,망고,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,어려움,착한가격 업소",CONT_000000000501154,리치망고,제주특별자치도 제주시 애월읍 고내리 474-1,제주특별자치도 제주시 애월읍 애월해안로 272,"스페셜망고쉐이크,망고라떼,수제망고코코넛잽,망고코코넛쿠키,카페,망고,음식,망고스무디,망고에이드,망고주스",제주 애월에 런칭하여 제주 전역으로 확장한 망고음료카페,33.4683713,126.3402434,,070-4243-5959,c4,음식점,contentscd>c4,region1,제주시,region>region1,12.0,애월,region1>12,MangoRay,24133.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/97bd08a9-93ce-43c6-9758-36dff639848a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/303c1c5b-0fef-4fe5-957b-b83f7a2a4f26.jpg,53891.0
1381,"한식코스,한식,향토음식,제주요리,전통주,공용주차장,카드결제,화장실,아주 어려움",CNTS_000000000018391,김지순의 낭푼밥상,제주특별자치도 제주시 연동 265-3,제주특별자치도 제주시 연동6길 28,"한식코스,한식,향토음식,제주요리,전통주,음식",제주의 재료를 담은 낭푼 밥상. 귀한 손님이나 외국손님을 모실 때 추천할만한 제주 음식을 전문으로 하는 파인다이닝 레스토랑이다. 주차도 편안하다.,33.483483,126.4890064,63067,064-799-0005,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,김지순의 낭푼밥상,2019022587305.0,https://api.cdn.visitjeju.net/photomng/imgpath/202111/08/9c457f1a-a857-4504-abea-b9581fab55e6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/08/db7f2d47-e74e-471d-80d3-f50f577ecdf2.jpg,52994.0
1337,"갈치조림,정식,고등어구이,갈치구이,고등어조림,현금결제,카드결제,화장실,음료대,아주 어려움",CNTS_000000000020162,운정이네,제주특별자치도 서귀포시 안덕면 감산리 359-1,제주특별자치도 서귀포시 안덕면 일주서로 1524,"갈치조림,정식,고등어구이,갈치구이,고등어조림,음식,제주갈치조림,제주갈치구이,생선구이정식,생선조림,전복뚝배기","전복, 옥돔, 갈치, 제주의 음식을 한번에 맛보는 운정이네",33.258415,126.35306,63531,064-738-3883,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,23.0,안덕,region2>23,운정이네,2019022562990.0,https://api.cdn.visitjeju.net/photomng/imgpath/201909/30/3ae2e00d-accb-42a5-8605-cf0e73e34dda.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201909/30/2c6d22ac-0e97-4b01-b981-1e714533bd85.jpg,48094.0
3153,"애월브런치카페, 브런치, 커피,공용주차장,현금결제,카드결제,화장실,무료 WIFI,치즈오믈렛, 생과일프렌치토스트, 브런치, 과일에이드",CNTS_000000000018299,애월더선셋,제주특별자치도 제주시 애월읍 곽지리 1381,제주특별자치도 제주시 애월읍 일주서로 6111,"카페,커피,브런치,음식,토스트,아메리카노,에이드,과일주스",애월에 위치한 애월더선셋은 노을 지는 애월 바다를 감상할 수 있는 오션뷰 브런치 카페로 운치 있는 분위기는 물론이며 맛 좋은 디저트와 음료를 제공하고 있다.,33.4560041,126.3089078,,064-799-7177,c4,음식점,contentscd>c4,region1,제주시,region>region1,12.0,애월,region1>12,애월더선셋,2019022597250.0,https://api.cdn.visitjeju.net/photomng/imgpath/202201/10/25d4e1c3-36c5-4a68-83c0-1574de4b40fc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202201/10/a74372ea-32ec-4d24-8c21-b7e16678694e.jpg,47707.0
3973,"한식,흑돼지,한우,갈치,고소리술,음식,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,영어,단독접근가능,단차없음,청각장애인 접근성,시각장애인 접근성,장애인 화장실,승강기,수동 휠체어 대여 가능,쉬움,제주膳 한상차림 : 148,000(2인기준), 통 갈치 한상차림 : 158,000(2인기준),  膳 옥돔 구이 반상 84,000,유아의자,가능",CNTS_200000000007431,濟州膳제주선,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,"한식,흑돼지,한우,갈치,고소리술,음식",메리어트관 제주신화월드에 위치한 한식 전문점,33.30761436022692,126.31751297987056,,064-908-1260,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,23.0,안덕,region2>23,濟州膳제주선,2019022553789.0,https://api.cdn.visitjeju.net/photomng/imgpath/201904/02/3824e44f-69df-488f-87b1-a4ea438c8438.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201904/02/26cb564f-3c84-4833-aa02-6aafd1cd59ae.jpg,43422.0
1328,"카페,커피,빙수,음식,아메리카노,에스프레소,카페라떼,젤라또,바닐라라떼,카페모카,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대",CNTS_000000000001501,델문도,제주특별자치도 제주시 조천읍 함덕리 1008-1,제주특별자치도 제주시 조천읍 조함해안로 519-10,"카페,커피,빙수,음식,아메리카노,에스프레소,카페라떼,젤라또,바닐라라떼,카페모카",함덕 해수욕장 한가운데에 위치한 서우봉과 해변 풍경이 아름다운 카페,33.54379,126.668846,63333,064-702-0007,c4,음식점,contentscd>c4,region1,제주시,region>region1,15.0,조천,region1>15,Del Mundo,817.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8577b39c-9ab7-4f8d-a5f1-c09ca6b6b15e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/67745b1a-f5c3-44f9-a6cb-5035776ea075.jpg,42764.0
1329,"카페,커피,빙수,음식,아메리카노,에스프레소,카페라떼,젤라또,바닐라라떼,카페모카,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대",CNTS_000000000001501,델문도,제주특별자치도 제주시 조천읍 함덕리 1008-1,제주특별자치도 제주시 조천읍 조함해안로 519-10,"카페,커피,빙수,음식,아메리카노,에스프레소,카페라떼,젤라또,바닐라라떼,카페모카",함덕 해수욕장 한가운데에 위치한 서우봉과 해변 풍경이 아름다운 카페,33.54379,126.668846,63333,064-702-0007,c4,음식점,contentscd>c4,region1,제주시,region>region1,15.0,조천,region1>15,Del Mundo,817.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8577b39c-9ab7-4f8d-a5f1-c09ca6b6b15e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/67745b1a-f5c3-44f9-a6cb-5035776ea075.jpg,42764.0
3289,"회,횟집,자리물회,물회,공용주차장,현금결제,카드결제,화장실,편의점,음료대,아주 어려움",CNTS_000000000019940,어진이네횟집,제주특별자치도 서귀포시 보목동 261,제주특별자치도 서귀포시 보목포로 93,"회,횟집,자리물회,물회,음식,한치물회,전복물회,문어물회,소라물회,매운탕,한치","가장 푸짐하고 정직한 물회를 먹을 수 있는 곳, 2016 KOREAT JEJU TOP 10 선정",33.2408963,126.6106901,63599,064-732-7442,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,어진이네횟집,2019022559060.0,https://api.cdn.visitjeju.net/photomng/imgpath/201908/02/acd92f92-3f0a-485c-adce-554659bcb72f.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/02/dd362f66-2957-453b-a63d-825927172a6a.JPG,40582.0
1578,"정식,해산물,전복구이,소라,성게,해삼,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000020344,섭지코지 해녀밥상,제주특별자치도 서귀포시 성산읍 고성리 565,제주특별자치도 서귀포시 성산읍 신양로122번길 60-6,"정식,해산물,전복구이,소라,성게,해삼,음식,전복버터구이,성게미역국,옥돔,옥돔구이",제주라서 가능한 해녀 밥상,33.4357261,126.9175484,63641,064-782-4705,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,17.0,성산,region2>17,섭지코지 해녀밥상,2019022589493.0,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/f8cd7a6b-92c8-4e1c-9cee-a294aefa15a0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/16/ebe535c0-35cd-4498-a09c-e0786bb7d6a9.jpg,40296.0
1604,"퓨전,주점,크림짬뽕,혼술,혼밥,카드결제,무료 WIFI,어려움",CNTS_000000000018379,미친부엌,제주특별자치도 제주시 삼도2동 1192-28,제주특별자치도 제주시 탑동로 15,"퓨전,주점,크림짬뽕,혼술,혼밥,음식,회,해산물,고등어회,스시,초밥",밤 늦게까지 주류와 퓨전 일식을 즐길 수 있는 음식점.  '미친'이라는 상호는 '맛 미'와 '친할 친'의 한자 음가에서 가져왔다.,33.517007,126.5231956,,064-721-6382,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,Crazy Kitchen,2430.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/79f9fdaf-8848-4738-aac9-d34a20c76d0d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/56a97d59-0a01-4790-a7e3-9021ee0340ff.jpg,40132.0
3036,"카페,디저트,아이스크림,우유,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",CNTS_000000000018301,우유부단,제주특별자치도 제주시 한림읍 금악리 142-2,제주특별자치도 제주시 한림읍 금악동길 38,"카페,디저트,아이스크림,우유,음식,눈꽃우유빙수,밀크티",이시돌 목장에서 생산된 유기농 우유로 만든 유제품 디저트를 만날 수 있는 곳,33.34764,126.32826,63021,064-796-2033,c4,음식점,contentscd>c4,region1,제주시,region>region1,13.0,한림,region1>13,St. Isidore Milk Cafe (Yooyoubudan Cream Shop),1968.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/19b30440-f6bb-4978-a861-6f3e85620083.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3e416add-f614-4ce4-80ce-2a302ffae6f1.jpg,39696.0
3272,"해장국,고사리육개장,사골해장국,녹두빈대떡,공용주차장,현금결제,카드결제",CNTS_000000000018375,우진해장국,제주특별자치도 제주시 삼도이동 831,제주특별자치도 제주시 서사로 11,"해장국,고사리육개장,사골해장국,녹두빈대떡,음식,몸국",제주 향토 음식인 고사리 해장국을 만날 수 있는 한식당,33.5114884,126.5200864,,064-757-3393,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,우진해장국,2019022584209.0,https://api.cdn.visitjeju.net/photomng/imgpath/202110/22/d3315a0a-ccf0-4f0d-93c1-12c804558a71.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/22/a2f878cb-65ac-4ed8-ae18-c8850c45471a.JPG,39624.0
1190,"우럭,우럭조림,우럭매운탕,음식,횔어우럭매운탕,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대",CNTS_000000000020143,고집돌우럭(제주공항점),제주특별자치도 제주시 건입동 1319-124,제주특별자치도 제주시 임항로 30,"우럭,우럭조림,우럭매운탕,음식,횔어우럭매운탕",오직 제주도에서만 먹을 수 있는 탱글탱글한 돌우럭 조림,33.5163432,126.5281752,,064-722-1008,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,고집돌우럭(제주공항점),7568.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/42361676-13c9-4879-a072-c219d06599c6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/67750d76-be1e-48e0-8ddf-72ac37ef78e1.jpg,39036.0
3609,"우럭,우럭조림,우럭매운탕,공용주차장,현금결제,카드결제,화장실",CNTS_000000000021950,고집돌우럭(중문),제주특별자치도 서귀포시 색달동 2351,제주특별자치도 서귀포시 일주서로 879,"우럭,우럭조림,우럭매운탕,음식,매운탕,횔어우럭매운탕,갈치구이,생선구이정식",메인메뉴는 탱글탱글 살아있는 식감의 우럭조림,33.25799,126.41676,63534,064-738-1540,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,24.0,중문,region2>24,고집돌우럭(중문),12141.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4c7cb04a-1511-4342-88c4-f4e94e63183b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0182741b-8637-4e4a-bd31-7ed8b1bcce98.jpg,37053.0
3793,"떡볶이,왕새우튀김,흑돼지튀김,생맥주,짜장떡볶이,음식,화장실,무료 WIFI,아주 어려움,떡볶이, 짜장떡볶이,어린이 출입가능,불가능",CNTS_000000000018400,명랑스낵,제주특별자치도 제주시 한림읍 한림리 1479-4,제주특별자치도 제주시 한림읍 한림로 585,"떡볶이,왕새우튀김,흑돼지튀김,생맥주,짜장떡볶이,음식",제주시 한림읍에 위치한 분식집인 명랑스낵은 아늑한 실내에서도 음식을 즐길 수 있으며 옥상에도 테이블이 있어 넓은 바다와 비양도를 보면서 음식을 즐길 수 있다. ,33.409283,126.258835,63032,070-4121-1110,c4,음식점,contentscd>c4,region1,제주시,region>region1,13.0,한림,region1>13,명랑스낵,2019022599500.0,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/3991da7a-b581-43a7-827d-9b59e66e6ea6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202203/11/daa7e2fc-971e-43b8-865a-1fe943d1aad4.jpg,35807.0
3689,"커피,빵,카페,원두,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설",CNTS_000000000018390,테라로사,제주특별자치도 서귀포시 하효동 1306-1,제주특별자치도 서귀포시 칠십리로658번길 27-16,"커피,빵,카페,원두,음식,아메리카노,카페라떼,카푸치노,핸드드립커피,에스프레소,디저트","커피와 빵으로 유명한 테라로사의 서귀포지점, 쇠소깍근처, 커피용품판매",33.24944,126.618935,63600,033-648-2760,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,테라로사,2517.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a98546be-22b6-4d6a-af9a-aefd312142fd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a8c2acfe-51e3-4495-bf0c-2c09edcd5a91.jpg,35483.0
3078,"몸국,향토음식,한식,현금결제,카드결제,화장실",CNTS_000000000020142,김희선몸국,제주특별자치도 제주시 용담삼동 1129-2,제주특별자치도 제주시 어영길 45-6,"몸국,향토음식,한식,음식,고사리,해장국,성게미역국,고등어구이","건강에 좋은 모자반을 돼지뼈 육수와 함께 한소끔 끓여낸 담백한 몸국, 고사리 육개장으로 유명한 곳",33.5185392,126.4981208,63152,064-745-0047,c4,음식점,contentscd>c4,region1,제주시,region>region1,11.0,제주시내,region1>11,김희선몸국,2019022586575.0,https://api.cdn.visitjeju.net/photomng/imgpath/202111/03/e53a0ff1-77db-433f-a0ad-e3482c24a0d2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/03/2bd6c357-8cf6-498d-b9d1-d50571cd7b2c.jpg,34997.0
3758,"덮밥,톳밥,돌문어,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대",CNTS_000000000020150,벵디,제주특별자치도 제주시 구좌읍 평대리 2031-2,제주특별자치도 제주시 구좌읍 해맞이해안로 1108,"덮밥,톳밥,돌문어,음식,물회,문어물회,돈까스,치즈돈까스",돌문어 한마리가 통째로 들어간 덮밥이 유명한 평대리의 맛집,33.53775,126.83721,63359,070-8899-7824,c4,음식점,contentscd>c4,region1,제주시,region>region1,16.0,구좌,region1>16,벵디,7616.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/18cf4ab8-9ce0-4acc-847b-3cbdf565e445.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bd90ee5a-140d-49af-b8e6-dde635b0f175.jpg,34865.0
3821,"카페,커피,음료,애프터눈티,음식,아메리카노,바닐라라떼,카페라떼,녹차라떼,돌체라떼,딸기라떼,디저트,빵,에이드,주스,과일주스,공용주차장,현금결제,카드결제,화장실",CNTS_000000000022562,마노르블랑,서귀포시 안덕면 덕수리 2952,서귀포시 안덕면 일주서로2100번길 46,"카페,커피,음료,애프터눈티,음식,아메리카노,바닐라라떼,카페라떼,녹차라떼,돌체라떼,딸기라떼,디저트,빵,에이드,주스,과일주스",산방산과 형제섬의 동쪽으로 한라산이 보이는 분위기 좋은 카페,33.254242,126.29465,,064-794-0999,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,23.0,안덕,region2>23,Manorblanc,15344.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0260eac5-7e18-425a-aa83-7f7fa2902878.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f8853437-8984-495d-b43d-9897917bf4ce.jpg,34741.0
3594,"고기국수,보말칼국수,수육,향토음식,한식,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,착한가격 업소",CONT_000000000501172,국수의전설,제주특별자치도 서귀포시 신효동 772,제주특별자치도 서귀포시 효돈로 108,"고기국수,보말칼국수,수육,향토음식,한식,음식,비빔국수,돔베고기,보말죽,칼국수",담백한 고기국수와 새콤달콤한 비빔국수뿐만 아니라 다양한 국수의 진수를 느낄 수 있는 곳,33.26347,126.61043,,064-733-7101,c4,음식점,contentscd>c4,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,Guksuui Jeonseol,24237.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/af071ce8-b320-4dfe-9939-500b74f4d672.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d2d25247-94ef-483d-85dc-abf7cc8f0693.jpg,34583.0
3484,"해산물찜,해산물,딱새우,공용주차장,현금결제,카드결제,무료 WIFI,음료대,아주 어려움",CNTS_000000000020061,피어22,제주특별자치도 제주시 한림읍 금능리 1494-3,제주특별자치도 제주시 한림읍 금능7길 22,"해산물찜,해산물,딱새우,음식,전복죽,감바스,빵","바스켓 가득 랍스터테일, 딱새우, 홍합을 포함 각종 신선한 해산물을 케이준 스타일로 즐길 수 있는 이색맛집",33.389317,126.22804,63010,064-796-7787,c4,음식점,contentscd>c4,region1,제주시,region>region1,13.0,한림,region1>13,피어22,7246.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/66626ca5-dd47-40ae-8f17-cd8d6f107629.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/236d174e-4ce1-44f5-9ef3-6326bb13c4d8.jpg,33197.0
